,article_id,title,field,pub_date,citations,author_count,open_access,funding_source
41279,41280,Article_41280,Chemistry,2015-06-05,11,6,True,University
41280,41281,Article_41281,Chem,2021-01-30,68,10,False,University
41281,41282,Article_41282,Computer Science,2023-02-16,5,11,True,Industry
41282,41283,Article_41283,Computer Science,2021-05-18,113,3,True,Foundation
41283,41284,Article_41284,Biology,2022-09-11,7,3,True,University
41284,41285,Article_41285,Econ,2024-04-12,119,5,False,nan
41285,41286,Article_41286,Psychology,2023-12-12,19,8,False,nan
41286,41287,Article_41287,Economics,2015-07-14,219,5,False,nan
41287,41288,Article_41288,Economics,2023-04-13,15,6,True,Foundation
41288,41289,Article_41289,Chemistry,2019-11-01,1,6,False,Government
41289,41290,Article_41290,Econ,2017-07-18,8,4,True,Government
41290,41291,Article_41291,Chemistry,2016-07-09,12,5,False,University
41291,41292,Article_41292,Chemistry,2024-04-26,119,3,True,University
41292,41293,Article_41293,Physics,2019-10-19,1,10,True,Government
41293,41294,Article_41294,Economics,2024-03-02,3,6,True,Foundation
41294,41295,Article_41295,Comp Sci,2018-11-26,16,5,True,nan
41295,41296,Article_41296,Chemistry,2015-02-05,18,4,False,Government
41296,41297,Article_41297,Psychology,2022-03-14,70,4,False,Industry
41297,41298,Article_41298,Computer Science,2016-04-12,0,5,False,Foundation
41298,41299,Article_41299,Computer Science,2016-11-23,4,8,False,Government
41299,41300,Article_41300,Computer Science,2017-02-05,39,6,True,University
41300,41301,Article_41301,Psychology,2021-01-04,11,3,False,Foundation
41301,41302,Article_41302,Economics,2018-05-31,32,3,False,Government
41302,41303,Article_41303,Psych,2019-01-31,10,5,True,Government
41303,41304,Article_41304,Psychology,2015-05-07,52,8,False,Government
41304,41305,Article_41305,Physics,2019-06-18,4,7,False,nan
41305,41306,Article_41306,Biology,2018-07-06,8,3,True,Foundation
41306,41307,Article_41307,CS,2022-08-03,11,8,False,nan
41307,41308,Article_41308,Economics,2016-06-03,4,3,False,Industry
41308,41309,Article_41309,Psychology,2015-09-13,14,6,True,University
41309,41310,Article_41310,Psychology,2017-03-26,6,7,False,University
41310,41311,Article_41311,Computer Science,2016-02-11,18,3,True,nan
41311,41312,Article_41312,Computer Science,2019-03-17,17,2,True,Government
41312,41313,Article_41313,Physics,2015-01-02,4,3,False,Government
41313,41314,Article_41314,Physics,2015-10-20,26,4,False,Government
41314,41315,Article_41315,Psychology,2022-09-10,17,5,False,University
41315,41316,Article_41316,Psychology,2023-09-01,5,8,False,Government
41316,41317,Article_41317,Chem,2020-09-29,41,4,True,nan
41317,41318,Article_41318,CS,2023-11-18,14,6,True,University
41318,41319,Article_41319,Economics,2023-10-29,54,5,False,Government
41319,41320,Article_41320,Economics,2015-06-09,88,5,False,nan
41320,41321,Article_41321,Psychology,2021-02-09,2,6,True,nan
41321,41322,Article_41322,Computer Science,2020-01-16,129,3,False,Government
41322,41323,Article_41323,Chem,2018-04-30,26,5,True,Government
41323,41324,Article_41324,Economics,2018-03-27,18,6,False,Government
41324,41325,Article_41325,Bio,2015-06-15,4,7,True,nan
41325,41326,Article_41326,Chem,2023-09-26,19,5,False,University
41326,41327,Article_41327,Psychology,2019-07-20,0,3,False,nan
41327,41328,Article_41328,Computer Science,2017-04-25,2,4,True,Foundation
41328,41329,Article_41329,Psychology,2017-06-17,0,4,True,University
41329,41330,Article_41330,Psychology,2018-12-03,10,1,False,Industry
41330,41331,Article_41331,Chemistry,2020-09-23,81,4,True,nan
41331,41332,Article_41332,Computer Science,2023-12-06,17,8,True,Government
41332,41333,Article_41333,Economics,2020-12-22,27,8,False,University
41333,41334,Article_41334,Econ,2020-07-17,8,3,False,nan
41334,41335,Article_41335,Chem,2018-03-24,12,4,True,nan
41335,41336,Article_41336,Biology,2019-11-01,0,2,True,nan
41336,41337,Article_41337,Comp Sci,2024-01-15,53,6,False,Government
41337,41338,Article_41338,Biology,2020-09-01,24,4,True,Government
41338,41339,Article_41339,CS,2023-11-06,36,7,True,Government
41339,41340,Article_41340,Biology,2016-05-28,19,2,False,Government
41340,41341,Article_41341,Chem,2018-05-11,6,5,True,Foundation
41341,41342,Article_41342,Psychology,2022-06-14,24,5,False,University
41342,41343,Article_41343,Physics,2017-08-05,8,4,False,Government
41343,41344,Article_41344,Physics,2023-12-05,10,5,False,University
41344,41345,Article_41345,Biology,2020-08-05,59,5,False,Government
41345,41346,Article_41346,Psychology,2018-02-08,50,2,False,Government
41346,41347,Article_41347,Bio,2024-06-15,6,5,True,Government
41347,41348,Article_41348,Chemistry,2022-10-20,20,5,False,University
41348,41349,Article_41349,Chemistry,2019-12-04,55,5,False,nan
41349,41350,Article_41350,Chemistry,2015-09-23,1,4,False,Industry
41350,41351,Article_41351,Chem,2016-04-17,14,4,False,nan
41351,41352,Article_41352,Chemistry,2016-10-03,14,5,True,nan
41352,41353,Article_41353,Biology,2020-05-03,1,9,True,Foundation
41353,41354,Article_41354,Chemistry,2018-01-09,3,4,True,University
41354,41355,Article_41355,Physics,2018-03-26,2,6,False,Industry
41355,41356,Article_41356,Chem,2021-03-07,10,3,False,Government
41356,41357,Article_41357,Physics,2024-01-23,16,5,False,nan
41357,41358,Article_41358,Physics,2015-11-12,1,8,True,Government
41358,41359,Article_41359,Biology,2020-08-26,4,4,True,Government
41359,41360,Article_41360,Psychology,2015-07-03,9,9,False,Government
41360,41361,Article_41361,Computer Science,2021-12-17,159,4,False,Industry
41361,41362,Article_41362,Chem,2022-03-30,5,5,False,Government
41362,41363,Article_41363,Physics,2017-08-04,11,2,False,nan
41363,41364,Article_41364,Physics,2017-02-22,18,5,False,Government
41364,41365,Article_41365,Computer Science,2015-06-02,138,6,True,Foundation
41365,41366,Article_41366,Biology,2018-07-18,15,4,False,University
41366,41367,Article_41367,Physics,2019-06-25,147,9,False,nan
41367,41368,Article_41368,Physics,2020-10-27,1,8,False,University
41368,41369,Article_41369,Biology,2019-12-12,33,8,False,Foundation
41369,41370,Article_41370,Computer Science,2018-04-22,3,4,True,nan
41370,41371,Article_41371,Physics,2022-03-26,8,5,True,Government
41371,41372,Article_41372,Chemistry,2019-04-22,6,7,True,Government
41372,41373,Article_41373,Economics,2019-07-22,2,7,False,nan
41373,41374,Article_41374,Physics,2020-10-13,56,5,True,nan
41374,41375,Article_41375,Physics,2024-03-14,3,4,True,Government
41375,41376,Article_41376,Economics,2020-12-18,4,7,True,nan
41376,41377,Article_41377,Physics,2018-08-21,8,8,True,nan
41377,41378,Article_41378,Psychology,2020-04-25,4,6,True,Government
41378,41379,Article_41379,Chem,2016-11-24,18,4,False,Foundation
41379,41380,Article_41380,Computer Science,2021-01-05,0,3,True,Government
41380,41381,Article_41381,Biology,2020-11-27,3,4,False,Government
41381,41382,Article_41382,Biology,2015-04-15,4,2,False,Industry
41382,41383,Article_41383,Economics,2023-06-26,3,6,False,nan
41383,41384,Article_41384,Computer Science,2021-09-01,83,7,False,Government
41384,41385,Article_41385,Economics,2020-12-02,6,4,False,Foundation
41385,41386,Article_41386,Econ,2018-06-04,6,7,False,nan
41386,41387,Article_41387,Computer Science,2020-12-16,15,11,True,Industry
41387,41388,Article_41388,Physics,2022-09-20,50,4,False,Government
41388,41389,Article_41389,Chemistry,2021-10-22,4,4,True,University
41389,41390,Article_41390,Biology,2019-04-09,17,7,False,nan
41390,41391,Article_41391,Computer Science,2018-02-07,2,7,True,Industry
41391,41392,Article_41392,Psychology,2022-06-09,19,5,False,Government
41392,41393,Article_41393,Computer Science,2023-10-28,11,7,False,nan
41393,41394,Article_41394,Chemistry,2021-03-10,2,3,False,nan
41394,41395,Article_41395,Computer Science,2022-12-03,1,1,False,University
41395,41396,Article_41396,Economics,2022-01-11,64,4,False,University
41396,41397,Article_41397,Chemistry,2020-01-24,43,4,False,Government
41397,41398,Article_41398,Biology,2023-08-18,25,1,True,Industry
41398,41399,Article_41399,Computer Science,2016-04-27,74,4,False,Government
41399,41400,Article_41400,Biology,2023-08-26,25,1,True,Government
41400,41401,Article_41401,CS,2022-03-03,3,5,False,nan
41401,41402,Article_41402,Chemistry,2023-08-28,16,8,True,Industry
41402,41403,Article_41403,Biology,2024-03-06,102,5,True,University
41403,41404,Article_41404,Chemistry,2019-03-13,5,9,True,University
41404,41405,Article_41405,Chemistry,2020-11-19,8,9,True,Government
41405,41406,Article_41406,Chem,2021-03-15,20,2,False,nan
41406,41407,Article_41407,Physics,2018-07-03,101,5,False,Foundation
41407,41408,Article_41408,CS,2022-06-06,31,4,False,nan
41408,41409,Article_41409,Economics,2018-03-27,3,8,False,Government
41409,41410,Article_41410,Bio,2015-07-13,14,6,True,nan
41410,41411,Article_41411,Computer Science,2016-01-15,14,2,False,nan
41411,41412,Article_41412,Biology,2015-08-23,30,3,False,Government
41412,41413,Article_41413,CS,2020-10-01,1,3,False,Government
41413,41414,Article_41414,Chemistry,2022-07-23,1,4,False,Government
41414,41415,Article_41415,Physics,2016-11-09,10,4,True,Foundation
41415,41416,Article_41416,Psychology,2016-09-11,11,5,True,Government
41416,41417,Article_41417,Physics,2023-02-02,3,5,False,Industry
41417,41418,Article_41418,Computer Science,2020-06-21,13,7,True,Government
41418,41419,Article_41419,Computer Science,2022-05-23,12,4,False,Foundation
41419,41420,Article_41420,Computer Science,2019-07-22,158,4,False,Government
41420,41421,Article_41421,Psychology,2021-02-03,6,6,False,Government
41421,41422,Article_41422,Biology,2020-10-04,2,6,True,University
41422,41423,Article_41423,Biology,2016-02-28,93,8,True,Government
41423,41424,Article_41424,Psych,2020-03-17,5,2,False,Industry
41424,41425,Article_41425,Computer Science,2015-06-26,21,4,True,Government
41425,41426,Article_41426,Psychology,2024-03-13,59,3,False,nan
41426,41427,Article_41427,Bio,2022-03-26,129,7,True,Government
41427,41428,Article_41428,Biology,2024-06-06,15,3,False,Government
41428,41429,Article_41429,Biology,2021-10-12,2,5,False,Government
41429,41430,Article_41430,Psychology,2015-08-01,21,4,False,University
41430,41431,Article_41431,Economics,2024-04-21,10,5,False,nan
41431,41432,Article_41432,Economics,2023-01-27,2,3,False,University
41432,41433,Article_41433,Economics,2021-08-28,46,9,False,Government
41433,41434,Article_41434,Psych,2015-06-21,40,5,False,nan
41434,41435,Article_41435,Computer Science,2021-01-25,82,9,False,Government
41435,41436,Article_41436,Chemistry,2019-06-21,16,5,True,nan
41436,41437,Article_41437,Biology,2022-08-14,1,8,False,Industry
41437,41438,Article_41438,Physics,2015-12-07,167,4,True,University
41438,41439,Article_41439,Computer Science,2018-05-03,1,5,False,Government
41439,41440,Article_41440,Economics,2017-08-27,3,10,True,Foundation
41440,41441,Article_41441,Chemistry,2023-04-07,5,9,True,Industry
41441,41442,Article_41442,Computer Science,2015-05-30,28,3,False,Industry
41442,41443,Article_41443,Biology,2016-02-05,7,3,True,University
41443,41444,Article_41444,Physics,2024-01-27,29,4,False,nan
41444,41445,Article_41445,Computer Science,2019-06-13,2,7,True,Industry
41445,41446,Article_41446,Chemistry,2017-05-22,8,2,True,University
41446,41447,Article_41447,Chemistry,2020-07-04,43,5,False,nan
41447,41448,Article_41448,Chemistry,2016-11-20,58,7,False,nan
41448,41449,Article_41449,Psychology,2019-10-14,37,7,False,Government
41449,41450,Article_41450,Economics,2020-07-06,23,5,True,nan
41450,41451,Article_41451,Biology,2015-06-08,4,4,True,Government
41451,41452,Article_41452,Psychology,2023-02-04,3,2,True,Government
41452,41453,Article_41453,Economics,2020-09-29,35,5,True,Government
41453,41454,Article_41454,Chem,2019-11-19,13,2,False,University
41454,41455,Article_41455,Chem,2022-12-30,3,4,False,University
41455,41456,Article_41456,Bio,2015-01-20,42,5,True,Government
41456,41457,Article_41457,Physics,2021-02-01,5,6,False,Industry
41457,41458,Article_41458,Physics,2017-08-31,86,6,False,Industry
41458,41459,Article_41459,CS,2023-01-18,6,8,False,nan
41459,41460,Article_41460,Chemistry,2015-03-13,4,3,False,nan
41460,41461,Article_41461,Chemistry,2023-04-04,5,5,True,Foundation
41461,41462,Article_41462,Biology,2022-08-21,7,5,False,Government
41462,41463,Article_41463,Chemistry,2020-07-04,28,5,True,Foundation
41463,41464,Article_41464,Psychology,2021-07-05,10,5,False,University
41464,41465,Article_41465,Economics,2017-09-26,117,4,True,University
41465,41466,Article_41466,CS,2019-08-05,10,2,True,Government
41466,41467,Article_41467,Physics,2015-03-03,2,5,True,nan
41467,41468,Article_41468,Psychology,2021-02-04,16,4,False,Government
41468,41469,Article_41469,Economics,2019-10-08,208,4,False,Government
41469,41470,Article_41470,Psychology,2023-10-04,11,5,False,Government
41470,41471,Article_41471,Computer Science,2019-09-30,1,6,True,Foundation
41471,41472,Article_41472,Economics,2023-09-05,3,2,False,University
41472,41473,Article_41473,Economics,2015-05-07,19,13,True,Government
41473,41474,Article_41474,Economics,2021-12-31,0,6,True,Government
41474,41475,Article_41475,CS,2020-02-27,117,4,False,nan
41475,41476,Article_41476,Physics,2020-01-04,6,3,False,Government
41476,41477,Article_41477,Comp Sci,2018-03-12,0,12,True,Industry
41477,41478,Article_41478,Physics,2022-08-19,381,6,False,University
41478,41479,Article_41479,Psychology,2015-01-09,95,5,False,Government
41479,41480,Article_41480,Computer Science,2022-08-27,5,9,False,Government
41480,41481,Article_41481,Biology,2022-08-18,3,8,False,Industry
41481,41482,Article_41482,Chemistry,2018-08-31,10,3,True,Foundation
41482,41483,Article_41483,Computer Science,2018-06-14,121,4,False,Industry
41483,41484,Article_41484,Chem,2024-05-02,12,3,True,Foundation
41484,41485,Article_41485,Biology,2020-01-20,1,7,False,Industry
41485,41486,Article_41486,Bio,2015-05-25,74,2,False,University
41486,41487,Article_41487,Economics,2022-03-26,24,9,False,Government
41487,41488,Article_41488,Psychology,2020-08-02,1,4,True,Foundation
41488,41489,Article_41489,Computer Science,2017-10-04,4,2,False,Government
41489,41490,Article_41490,Physics,2019-06-08,9,7,False,Foundation
41490,41491,Article_41491,Biology,2019-03-29,9,6,True,Industry
41491,41492,Article_41492,Economics,2020-06-17,44,8,False,Foundation
41492,41493,Article_41493,Economics,2016-09-18,56,3,False,Industry
41493,41494,Article_41494,Chemistry,2018-08-15,20,4,False,nan
41494,41495,Article_41495,Comp Sci,2016-04-20,55,2,True,Industry
41495,41496,Article_41496,Economics,2021-04-30,23,5,True,Industry
41496,41497,Article_41497,Biology,2022-08-26,2,1,False,Industry
41497,41498,Article_41498,Physics,2016-02-08,12,3,True,Industry
41498,41499,Article_41499,CS,2015-05-03,5,3,False,Government
41499,41500,Article_41500,Biology,2018-05-18,61,4,True,nan
41500,41501,Article_41501,Psychology,2015-07-18,4,9,False,Industry
41501,41502,Article_41502,Computer Science,2024-04-11,19,4,True,nan
41502,41503,Article_41503,Biology,2016-07-09,5,5,False,nan
41503,41504,Article_41504,Psychology,2019-02-13,1,5,True,Industry
41504,41505,Article_41505,Economics,2018-04-17,13,6,False,Foundation
41505,41506,Article_41506,Economics,2018-02-14,18,4,False,Industry
41506,41507,Article_41507,Psychology,2022-09-07,51,4,False,nan
41507,41508,Article_41508,Biology,2018-12-08,33,5,False,Government
41508,41509,Article_41509,Physics,2020-03-05,2,5,True,Government
41509,41510,Article_41510,Psychology,2024-05-04,11,6,True,nan
41510,41511,Article_41511,Economics,2016-09-04,2,7,False,Industry
41511,41512,Article_41512,Computer Science,2016-02-06,3,5,False,Government
41512,41513,Article_41513,Psychology,2021-08-24,18,2,True,University
41513,41514,Article_41514,Psychology,2015-10-08,25,6,False,Government
41514,41515,Article_41515,Computer Science,2019-06-27,1,5,False,Industry
41515,41516,Article_41516,Chemistry,2015-06-11,19,5,False,University
41516,41517,Article_41517,Economics,2015-02-13,18,2,True,University
41517,41518,Article_41518,Biology,2021-04-12,2,6,True,Government
41518,41519,Article_41519,Economics,2019-02-11,10,5,True,Industry
41519,41520,Article_41520,Psychology,2021-11-28,2,3,True,Foundation
41520,41521,Article_41521,Econ,2019-06-14,0,4,True,nan
41521,41522,Article_41522,Chemistry,2023-01-02,51,4,True,Foundation
41522,41523,Article_41523,Physics,2023-12-12,43,5,True,nan
41523,41524,Article_41524,Computer Science,2023-11-17,9,6,True,nan
41524,41525,Article_41525,CS,2020-04-23,22,8,False,nan
41525,41526,Article_41526,CS,2018-09-13,2,6,False,Foundation
41526,41527,Article_41527,Biology,2019-11-29,40,3,True,University
41527,41528,Article_41528,Computer Science,2020-12-01,15,6,False,nan
41528,41529,Article_41529,Chemistry,2021-12-20,2,4,False,Government
41529,41530,Article_41530,Chemistry,2023-11-01,18,7,True,Industry
41530,41531,Article_41531,Biology,2019-12-31,20,5,False,University
41531,41532,Article_41532,Psychology,2017-04-02,6,9,False,University
41532,41533,Article_41533,Biology,2023-11-10,1,7,False,University
41533,41534,Article_41534,Biology,2016-04-13,6,4,True,nan
41534,41535,Article_41535,Physics,2020-06-14,59,6,False,Government
41535,41536,Article_41536,Economics,2021-03-12,32,5,True,University
41536,41537,Article_41537,Chemistry,2022-04-20,18,4,False,Government
41537,41538,Article_41538,Economics,2022-11-27,4,7,False,nan
41538,41539,Article_41539,Physics,2020-10-17,5,2,False,nan
41539,41540,Article_41540,Comp Sci,2018-02-01,3,5,False,nan
41540,41541,Article_41541,Computer Science,2015-11-17,15,3,True,University
41541,41542,Article_41542,Chemistry,2020-04-01,16,10,False,nan
41542,41543,Article_41543,Chemistry,2017-07-28,59,2,False,Government
41543,41544,Article_41544,Biology,2021-06-04,1,6,False,Government
41544,41545,Article_41545,Biology,2023-08-12,8,5,False,Industry
41545,41546,Article_41546,Comp Sci,2019-01-13,4,6,False,Government
41546,41547,Article_41547,Economics,2021-05-13,13,6,False,Government
41547,41548,Article_41548,Computer Science,2016-03-20,30,5,False,nan
41548,41549,Article_41549,Bio,2015-05-21,4,6,True,University
41549,41550,Article_41550,Physics,2023-09-15,33,4,False,Government
41550,41551,Article_41551,Physics,2017-05-31,27,2,False,nan
41551,41552,Article_41552,Psychology,2019-03-06,7,4,True,University
41552,41553,Article_41553,Psychology,2017-11-17,45,8,False,nan
41553,41554,Article_41554,Physics,2015-06-07,24,2,False,Foundation
41554,41555,Article_41555,Biology,2023-08-20,4,2,True,Industry
41555,41556,Article_41556,Economics,2018-02-03,4,4,False,Government
41556,41557,Article_41557,Psychology,2019-07-24,40,5,False,nan
41557,41558,Article_41558,CS,2017-04-05,5,5,True,nan
41558,41559,Article_41559,Economics,2018-05-19,30,5,False,Government
41559,41560,Article_41560,Psychology,2017-10-14,2,4,False,Industry
41560,41561,Article_41561,Computer Science,2020-08-30,49,1,True,Government
41561,41562,Article_41562,Bio,2018-10-01,1,5,True,Industry
41562,41563,Article_41563,Physics,2018-04-12,1,3,False,Industry
41563,41564,Article_41564,Psychology,2021-03-14,6,4,False,nan
41564,41565,Article_41565,Econ,2017-04-30,71,8,False,University
41565,41566,Article_41566,Chemistry,2022-01-28,53,5,False,Industry
41566,41567,Article_41567,Psychology,2016-05-03,31,6,False,University
41567,41568,Article_41568,Chemistry,2021-06-18,26,5,True,nan
41568,41569,Article_41569,Econ,2022-05-31,4,5,True,nan
41569,41570,Article_41570,Chemistry,2023-05-24,1,5,False,nan
41570,41571,Article_41571,Psychology,2022-09-22,77,3,False,nan
41571,41572,Article_41572,Psychology,2022-06-29,60,9,False,nan
41572,41573,Article_41573,Biology,2017-09-04,3,4,False,Industry
41573,41574,Article_41574,Economics,2017-05-20,16,5,True,Industry
41574,41575,Article_41575,Physics,2015-06-11,9,6,False,University
41575,41576,Article_41576,Economics,2018-11-18,2,4,False,University
41576,41577,Article_41577,Psychology,2015-10-16,1,9,True,nan
41577,41578,Article_41578,Biology,2017-08-08,17,7,False,University
41578,41579,Article_41579,Computer Science,2023-12-10,9,6,False,nan
41579,41580,Article_41580,Physics,2023-07-16,6,6,False,University
41580,41581,Article_41581,Physics,2022-06-29,10,6,True,University
41581,41582,Article_41582,Economics,2020-06-09,11,3,True,University
41582,41583,Article_41583,Psych,2015-01-30,19,8,True,University
41583,41584,Article_41584,Chemistry,2019-02-19,67,3,True,Government
41584,41585,Article_41585,Physics,2015-07-30,45,4,True,Government
41585,41586,Article_41586,Biology,2016-04-13,37,5,False,Government
41586,41587,Article_41587,Psychology,2021-06-20,6,3,True,Industry
41587,41588,Article_41588,Psychology,2022-09-06,4,4,True,Government
41588,41589,Article_41589,Economics,2019-02-24,4,5,False,Industry
41589,41590,Article_41590,Biology,2023-04-10,41,5,False,nan
41590,41591,Article_41591,Computer Science,2021-05-23,35,4,False,Government
41591,41592,Article_41592,Biology,2015-10-04,1,4,False,nan
41592,41593,Article_41593,Economics,2018-07-20,49,9,True,nan
41593,41594,Article_41594,Chemistry,2023-05-28,17,3,True,University
41594,41595,Article_41595,CS,2023-03-16,12,7,False,nan
41595,41596,Article_41596,Physics,2016-03-10,57,6,True,Government
41596,41597,Article_41597,Chemistry,2016-02-12,17,5,False,Industry
41597,41598,Article_41598,Chem,2021-03-26,3,3,False,nan
41598,41599,Article_41599,Chemistry,2024-01-18,4,7,True,Government
41599,41600,Article_41600,Chemistry,2022-04-11,16,4,False,Foundation
41600,41601,Article_41601,Bio,2019-09-07,15,4,False,Government
41601,41602,Article_41602,Physics,2021-05-08,28,6,True,nan
41602,41603,Article_41603,Computer Science,2017-04-05,308,3,False,Foundation
41603,41604,Article_41604,Chem,2023-07-18,70,3,True,Industry
41604,41605,Article_41605,Economics,2018-12-20,3,1,True,Foundation
41605,41606,Article_41606,Chemistry,2016-01-31,13,8,True,nan
41606,41607,Article_41607,Chemistry,2023-03-21,8,6,True,University
41607,41608,Article_41608,Physics,2019-05-15,17,6,True,Government
41608,41609,Article_41609,Economics,2017-02-19,3,5,True,Foundation
41609,41610,Article_41610,Economics,2018-08-06,1,5,True,nan
41610,41611,Article_41611,Biology,2021-10-28,1,4,True,Government
41611,41612,Article_41612,Computer Science,2017-07-11,0,4,True,Government
41612,41613,Article_41613,Economics,2021-03-27,4,6,True,Industry
41613,41614,Article_41614,Computer Science,2018-01-13,236,5,True,Industry
41614,41615,Article_41615,Physics,2016-05-15,6,5,False,Foundation
41615,41616,Article_41616,Biology,2020-02-02,18,3,False,University
41616,41617,Article_41617,Chemistry,2024-01-26,2,5,True,University
41617,41618,Article_41618,Comp Sci,2019-07-01,3,8,True,Government
41618,41619,Article_41619,Psychology,2015-08-18,3,4,True,Industry
41619,41620,Article_41620,Physics,2015-09-03,5,4,False,Government
41620,41621,Article_41621,Chem,2015-04-11,11,7,True,nan
41621,41622,Article_41622,Computer Science,2022-10-27,56,6,True,Industry
41622,41623,Article_41623,Physics,2023-05-08,81,6,False,University
41623,41624,Article_41624,Biology,2023-03-20,30,5,True,University
41624,41625,Article_41625,Physics,2019-08-21,34,2,False,University
41625,41626,Article_41626,Biology,2017-12-04,7,4,True,University
41626,41627,Article_41627,Biology,2015-03-15,222,7,False,Government
41627,41628,Article_41628,Biology,2015-09-14,4,4,True,University
41628,41629,Article_41629,Economics,2018-01-31,11,4,True,Government
41629,41630,Article_41630,Physics,2018-01-20,6,4,True,Foundation
41630,41631,Article_41631,Psychology,2018-06-14,49,6,False,nan
41631,41632,Article_41632,Economics,2022-08-02,6,6,False,University
41632,41633,Article_41633,Biology,2019-06-18,15,6,False,nan
41633,41634,Article_41634,Chemistry,2015-03-25,45,8,True,Foundation
41634,41635,Article_41635,Economics,2017-08-05,2,6,False,nan
41635,41636,Article_41636,Biology,2016-06-15,28,8,True,nan
41636,41637,Article_41637,Biology,2017-11-12,19,6,False,nan
41637,41638,Article_41638,Chemistry,2017-05-12,3,6,True,Industry
41638,41639,Article_41639,Chemistry,2019-06-20,5,7,False,University
41639,41640,Article_41640,Economics,2023-01-10,10,8,True,nan
41640,41641,Article_41641,Physics,2017-05-07,16,4,True,nan
41641,41642,Article_41642,Economics,2017-08-31,91,3,False,Government
41642,41643,Article_41643,Psychology,2022-09-22,150,2,False,Foundation
41643,41644,Article_41644,Comp Sci,2023-11-07,4,2,False,nan
41644,41645,Article_41645,Economics,2020-08-17,434,4,True,Government
41645,41646,Article_41646,Biology,2024-04-13,6,4,True,University
41646,41647,Article_41647,Computer Science,2019-07-18,158,5,False,Government
41647,41648,Article_41648,Biology,2018-03-01,91,7,True,Industry
41648,41649,Article_41649,Psychology,2020-11-10,2,2,False,nan
41649,41650,Article_41650,Biology,2023-04-21,1,7,False,nan
41650,41651,Article_41651,Economics,2017-07-18,14,8,False,Government
41651,41652,Article_41652,Psychology,2021-06-17,43,6,True,Government
41652,41653,Article_41653,Physics,2019-08-02,12,6,True,nan
41653,41654,Article_41654,Psychology,2021-05-30,12,6,True,Industry
41654,41655,Article_41655,Psychology,2022-08-12,22,4,True,Government
41655,41656,Article_41656,Economics,2018-12-23,1,5,False,Industry
41656,41657,Article_41657,Bio,2016-08-20,14,3,True,Government
41657,41658,Article_41658,Psychology,2016-03-17,3,4,False,Government
41658,41659,Article_41659,Physics,2022-05-01,7,4,True,Government
41659,41660,Article_41660,Chemistry,2019-08-25,2,6,False,Foundation
41660,41661,Article_41661,Chemistry,2016-09-13,1,3,False,nan
41661,41662,Article_41662,Chemistry,2022-11-30,19,2,False,University
41662,41663,Article_41663,Psychology,2018-01-20,10,7,False,nan
41663,41664,Article_41664,Physics,2021-08-19,121,2,False,Foundation
41664,41665,Article_41665,Physics,2022-06-04,7,7,True,Industry
41665,41666,Article_41666,Psychology,2016-08-08,34,5,False,University
41666,41667,Article_41667,Computer Science,2016-04-07,63,5,False,nan
41667,41668,Article_41668,Chemistry,2018-09-04,15,4,True,nan
41668,41669,Article_41669,Physics,2016-09-12,17,3,False,University
41669,41670,Article_41670,Psychology,2019-02-19,68,3,False,Foundation
41670,41671,Article_41671,Economics,2017-07-05,78,6,True,Government
41671,41672,Article_41672,Economics,2024-01-13,28,7,True,Government
41672,41673,Article_41673,Chemistry,2017-07-20,85,6,True,nan
41673,41674,Article_41674,Psychology,2019-11-13,16,5,True,nan
41674,41675,Article_41675,Biology,2022-11-03,2,5,True,Government
41675,41676,Article_41676,Computer Science,2020-02-19,18,5,False,University
41676,41677,Article_41677,CS,2024-06-30,4,5,True,nan
41677,41678,Article_41678,Comp Sci,2015-01-02,70,6,False,Industry
41678,41679,Article_41679,Biology,2019-07-05,8,2,False,Government
41679,41680,Article_41680,Physics,2017-02-13,42,10,False,Industry
41680,41681,Article_41681,Physics,2023-09-12,3,4,True,Government
41681,41682,Article_41682,Psych,2018-05-26,2,3,True,Industry
41682,41683,Article_41683,Biology,2017-09-16,9,3,True,University
41683,41684,Article_41684,Biology,2021-05-11,1,3,True,Government
41684,41685,Article_41685,Biology,2017-07-24,36,3,True,nan
41685,41686,Article_41686,Chemistry,2020-08-30,67,3,False,Government
41686,41687,Article_41687,Comp Sci,2018-08-30,27,3,False,Industry
41687,41688,Article_41688,Physics,2016-02-14,86,11,True,nan
41688,41689,Article_41689,Computer Science,2017-03-14,32,5,False,University
41689,41690,Article_41690,Psychology,2015-10-27,6,2,True,Government
41690,41691,Article_41691,Biology,2020-08-06,14,4,False,Industry
41691,41692,Article_41692,Computer Science,2023-05-30,14,5,True,Government
41692,41693,Article_41693,Comp Sci,2020-09-05,64,9,True,Government
41693,41694,Article_41694,Comp Sci,2022-05-19,13,5,False,nan
41694,41695,Article_41695,Chem,2020-02-25,2,5,True,Foundation
41695,41696,Article_41696,Economics,2018-11-09,1,3,True,University
41696,41697,Article_41697,Physics,2022-05-10,9,7,False,Government
41697,41698,Article_41698,Chemistry,2019-12-20,13,4,True,Government
41698,41699,Article_41699,Biology,2015-03-14,1,11,False,Industry
41699,41700,Article_41700,Biology,2017-11-20,58,7,True,Government
41700,41701,Article_41701,Biology,2018-11-15,9,4,True,Foundation
41701,41702,Article_41702,Chem,2023-06-08,42,3,True,nan
41702,41703,Article_41703,Chemistry,2015-07-18,3,5,False,Industry
